DATE (MM/DD/YYYY);HOUR-MST;Avg Global Radiation [W/m^2];Avg Zenith Angle [degrees];Avg Azimuth Angle [degrees];Avg Tower Dry Bulb Temp [deg C];Avg Deck Dry Bulb Temp [deg C];Avg Tower Wet Bulb Temp [deg C];Avg Tower Dew Point Temp [deg C];Avg Tower RH [%];Avg Deck RH [%];Avg Total Cloud Cover [%];Avg Opaque Cloud Cover [%];Avg Avg Wind Speed @ 6ft [m/s];Avg Avg Wind Speed @ 33ft [m/s];Avg Peak Wind Speed @ 6ft [m/s];Avg Peak Wind Speed @ 33ft [m/s];Avg Precipitation [mm];Avg Albedo (CM3);Avg Temp [deg C]
1/31/2023;16;3.069.250;730.907;2.289.024;0.4341;0.8230;-34.814;-105.297;392.868;374.783;87.778;35.000;13.168;26.407;21.292;33.844;0.0000;0.5974;251.777
1/31/2023;17;1.157.093;823.898;2.400.099;0.3041;0.5114;-36.369;-108.486;386.278;376.743;88.833;39.500;0.5247;18.453;10.950;24.065;0.0000;0.4717;251.598
1/31/2023;18;49.017;928.109;2.498.641;-29.485;-34.401;-53.920;-100.453;541.417;553.285;-10.000;-10.000;0.3807;0.5277;0.6558;0.9482;0.0000;0.0105;251.028
1/31/2023;19;-0.1826;1.039.988;2.590.634;-37.971;-39.578;-61.412;-109.129;539.217;538.720;-10.000;-10.000;0.9568;15.358;14.300;20.922;0.0000;0.0000;250.772
1/31/2023;20;0.0291;1.154.286;2.682.721;-51.411;-55.041;-72.315;-118.332;560.158;570.547;-10.000;-10.000;10.187;17.040;16.333;23.107;0.0000;0.0000;250.658
1/31/2023;21;-0.0478;1.269.065;2.783.571;-65.300;-66.905;-80.783;-115.450;642.950;647.142;-10.000;-10.000;0.6502;0.9399;0.9475;13.472;0.0000;0.0000;250.595
1/31/2023;22;-0.0728;1.380.324;2.907.312;-70.640;-74.499;-84.299;-115.382;673.773;681.887;-10.000;-10.000;0.0568;0.3536;0.0925;0.5960;0.0000;0.0000;250.608
1/31/2023;23;-0.0655;1.480.517;3.080.593;-84.568;-91.332;-95.320;-121.287;721.733;747.890;-10.000;-10.000;0.4163;11.063;0.5533;16.674;0.0000;0.0000;250.422
2/1/2023;0;-11.721;1.552.661;3.345.782;-50.482;-46.565;-74.946;-131.847;498.295;476.485;-10.000;-10.000;15.702;29.367;20.042;33.779;0.0000;0.0000;250.747
2/1/2023;1;-0.1826;1.568.325;938.438;-20.511;-16.520;-58.039;-143.956;339.033;320.388;-10.000;-10.000;13.556;21.918;17.625;25.159;0.0000;0.0000;250.972
2/1/2023;2;-0.0325;1.518.224;411.938;-32.314;-29.384;-65.434;-143.417;375.553;360.482;-10.000;-10.000;13.157;20.231;18.250;25.609;0.0000;0.0000;250.877
2/1/2023;3;-0.1204;1.427.729;621.481;-39.791;-36.749;-69.780;-140.897;410.728;392.187;-10.000;-10.000;15.161;26.036;20.292;31.399;0.0000;0.0000;250.795
2/1/2023;4;-0.3233;1.320.090;763.221;-32.795;-30.630;-69.108;-162.441;316.300;300.112;-10.000;-10.000;18.469;28.493;24.583;35.323;0.0000;0.0000;250.828
2/1/2023;5;-0.2531;1.206.174;872.091;-27.681;-24.224;-63.003;-146.086;353.537;337.088;-10.000;-10.000;16.767;29.012;22.175;35.838;0.0000;0.0000;250.918
2/1/2023;6;-0.1933;1.091.110;966.773;-20.538;-20.707;-58.738;-147.022;329.132;323.797;-10.000;-10.000;10.870;16.685;16.217;24.323;0.0000;0.0000;250.985
2/1/2023;7;-0.3440;978.155;1.057.808;-0.9982;-0.8381;-49.937;-135.604;334.683;322.403;-10.000;-10.000;27.922;52.545;37.708;65.111;0.0000;0.0000;250.982
2/1/2023;8;522.859;868.481;1.152.504;0.0859;0.1974;-42.391;-130.591;320.787;307.317;29.833;13.833;37.247;62.424;50.542;75.594;0.0000;0.5449;251.133
2/1/2023;9;2.318.417;770.348;1.257.093;13.630;12.779;-33.542;-123.925;310.598;299.942;149.667;89.833;42.817;67.542;58.667;83.259;0.0000;0.6804;251.415
2/1/2023;10;3.980.417;684.540;1.377.315;29.313;27.582;-22.984;-116.400;297.263;284.358;73.519;51.667;43.831;72.191;59.917;86.152;0.0000;0.6181;251.645
2/1/2023;11;5.281.783;617.984;1.517.318;49.792;42.860;-0.8006;-99.890;299.883;301.993;85.500;58.500;22.766;37.369;32.208;45.231;0.0000;0.5532;251.960
2/1/2023;12;6.010.633;577.877;1.676.498;63.492;58.900;0.1806;-88.978;299.518;291.995;83.667;50.333;19.953;21.756;27.050;29.984;0.0000;0.4735;252.028
2/1/2023;13;6.158.850;569.988;1.846.213;66.921;59.388;0.2795;-92.402;283.448;278.320;73.667;42.000;19.891;23.899;26.542;30.691;0.0000;0.4011;252.160
2/1/2023;14;5.637.750;595.613;2.011.894;74.097;79.644;0.8280;-86.134;284.943;255.862;95.167;54.667;16.000;20.658;23.417;29.855;0.0000;0.3659;251.988
2/1/2023;15;4.528.750;650.739;2.161.381;77.017;88.538;10.240;-84.475;283.532;249.118;134.333;78.167;15.295;20.175;22.633;28.118;0.0000;0.3410;251.877
2/1/2023;16;2.930.433;728.461;2.290.557;71.639;84.924;0.7215;-84.801;293.188;262.132;82.833;42.333;16.585;21.386;23.092;30.563;0.0000;0.3176;252.055
2/1/2023;17;777.550;821.667;2.401.867;46.767;45.488;-0.4764;-80.098;365.352;381.178;83.509;36.842;19.469;29.441;24.458;33.844;0.0000;0.2362;251.638
2/1/2023;18;43.649;925.978;2.500.585;26.621;22.805;-16.698;-84.064;403.948;417.727;-10.000;-10.000;11.607;19.157;15.917;22.531;0.0000;0.0085;251.333
2/1/2023;19;-0.4190;1.037.988;2.592.753;19.650;20.075;-21.702;-88.335;410.612;401.170;-10.000;-10.000;11.417;23.702;16.858;29.021;0.0000;0.0000;251.305
2/1/2023;20;-0.1509;1.152.333;2.685.050;21.721;22.209;-23.247;-98.914;366.983;356.197;-10.000;-10.000;22.963;43.987;31.292;50.699;0.0000;0.0000;251.270
2/1/2023;21;-0.2033;1.267.081;2.786.170;17.432;19.878;-25.689;-99.089;377.730;359.897;-10.000;-10.000;21.204;44.004;28.083;49.091;0.0000;0.0000;251.245
2/1/2023;22;-0.2637;1.378.201;2.910.204;17.066;18.271;-25.989;-99.405;377.892;365.057;-10.000;-10.000;25.192;51.448;32.500;57.518;0.0000;0.0000;251.242
2/1/2023;23;-0.1710;1.478.107;3.083.513;20.581;21.518;-23.739;-98.489;371.337;360.263;-10.000;-10.000;25.184;50.259;34.833;59.191;0.0000;0.0000;251.283
2/2/2023;0;0.1956;1.549.891;3.347.362;14.356;15.400;-26.511;-95.128;405.113;393.197;-10.000;-10.000;21.838;53.730;31.383;63.244;0.0000;0.0000;251.210
2/2/2023;1;0.1441;1.565.561;936.721;-16.876;-18.912;-43.659;-91.409;527.848;529.787;-10.000;-10.000;13.726;30.953;20.200;36.224;0.0000;0.0000;250.953
2/2/2023;2;-0.9319;1.515.961;408.236;0.5477;0.5052;-32.181;-97.531;420.777;416.132;-10.000;-10.000;16.955;33.323;25.725;41.576;0.0000;0.0000;251.217
2/2/2023;3;-0.2825;1.425.924;617.770;24.374;26.747;-21.064;-96.348;368.210;350.795;-10.000;-10.000;43.211;80.993;59.167;94.773;0.0000;0.0000;251.332
2/2/2023;4;-0.1429;1.318.533;759.949;23.745;25.501;-21.008;-94.641;375.505;360.520;-10.000;-10.000;38.371;71.351;52.750;83.896;0.0000;0.0000;251.295
2/2/2023;5;-0.2376;1.204.704;869.200;23.689;25.712;-21.216;-95.533;372.683;356.753;-10.000;-10.000;36.885;67.067;50.000;78.365;0.0000;0.0000;251.303
2/2/2023;6;0.2982;1.089.621;964.151;0.0477;-0.1576;-35.026;-97.726;434.287;433.740;-10.000;-10.000;18.823;32.524;24.917;36.803;0.0000;0.0000;251.132
2/2/2023;7;0.5527;976.567;1.055.369;-12.254;-19.230;-43.014;-99.314;473.973;496.798;-10.000;-10.000;0.9098;19.355;12.608;23.684;0.0000;0.0000;251.032
2/2/2023;8;536.746;866.710;1.150.201;-0.6049;-0.8979;-39.251;-99.034;452.302;457.302;44.167;19.167;0.0409;0.4172;0.0750;0.6080;0.0000;0.3486;251.223
2/2/2023;9;2.352.483;768.375;1.254.932;19.304;17.410;-22.424;-90.457;403.715;404.372;332.167;180.333;0.4272;10.611;0.9175;15.134;0.0000;0.3597;251.692
2/2/2023;10;3.928.667;682.286;1.375.372;49.043;61.590;-0.5505;-88.251;332.698;297.867;98.167;65.500;0.9000;14.762;14.917;20.915;0.0000;0.3145;252.007
2/2/2023;11;5.271.817;615.440;1.515.763;57.178;68.211;-0.0081;-83.748;326.827;292.197;110.333;70.167;22.156;33.297;31.508;42.722;0.0000;0.2752;251.920
2/2/2023;12;6.046.683;575.096;1.675.570;66.027;70.132;0.4843;-83.474;308.173;284.655;80.351;48.246;22.807;37.267;32.875;48.061;0.0000;0.2477;251.957
2/2/2023;13;6.222.333;567.098;1.846.085;72.197;76.527;0.7947;-84.302;293.215;268.963;71.833;42.333;24.798;40.760;36.292;53.530;0.0000;0.2279;251.862
2/2/2023;14;5.752.517;592.773;2.012.539;79.963;89.627;12.609;-82.208;283.193;255.058;85.000;49.667;22.993;35.268;33.875;46.324;0.0000;0.2180;251.870
2/2/2023;15;4.676.300;648.064;2.162.606;85.733;99.855;16.364;-79.783;278.218;245.390;122.500;76.000;21.621;30.703;30.500;40.277;0.0000;0.2183;251.863
2/2/2023;16;3.103.450;725.995;2.292.152;90.745;94.552;18.711;-80.671;266.807;250.315;66.667;34.912;0.9401;24.637;17.600;32.107;0.0000;0.2258;251.892
2/2/2023;17;1.229.715;819.422;2.403.695;85.055;91.645;15.033;-83.413;270.833;259.723;64.833;36.667;0.2629;10.116;0.7142;14.236;0.0000;0.1906;251.823
2/2/2023;18;51.470;923.841;2.502.588;45.040;43.218;-0.1299;-65.432;420.335;422.025;-0.7000;-0.8500;10.297;21.859;16.525;28.376;0.0000;0.0000;251.485
2/2/2023;19;-0.0124;1.035.981;2.594.928;28.020;27.212;-10.289;-64.854;473.198;466.023;-10.000;-10.000;0.6630;12.061;10.933;18.602;0.0000;0.0000;251.365
2/2/2023;20;0.0288;1.150.373;2.687.437;22.183;20.411;-17.952;-80.502;431.525;430.323;-10.000;-10.000;0.2451;0.6861;0.5225;10.956;0.0000;0.0000;251.278
2/2/2023;21;-0.4201;1.265.088;2.788.827;30.737;29.635;-23.902;-127.619;269.133;263.117;-10.000;-10.000;0.6017;11.020;0.9375;16.159;0.0000;0.0000;251.335
2/2/2023;22;-0.2937;1.376.062;2.913.158;24.799;27.012;-27.540;-128.123;277.498;261.542;-10.000;-10.000;16.630;25.304;21.792;30.691;0.0000;0.0000;251.323
2/2/2023;23;-0.2020;1.475.672;3.086.498;24.816;27.016;-28.608;-134.108;262.325;247.555;-10.000;-10.000;15.447;25.488;20.708;31.270;0.0000;0.0000;251.290
2/3/2023;0;-0.4376;1.547.083;3.349.020;28.578;33.091;-30.436;-156.869;206.862;184.978;-10.000;-10.000;20.458;32.650;26.417;39.055;0.0000;0.0000;251.377
2/3/2023;1;-0.4322;1.562.743;935.103;42.038;44.815;-23.845;-163.961;175.742;161.390;-10.000;-10.000;32.504;62.721;43.333;70.192;0.0000;0.0000;251.488
2/3/2023;2;-0.2957;1.513.629;404.594;52.789;55.374;-17.864;-164.480;162.207;149.547;-10.000;-10.000;38.026;71.032;51.208;80.363;0.0000;0.0000;251.593
2/3/2023;3;-0.1070;1.424.052;614.070;49.915;52.730;-19.484;-164.601;165.287;149.787;-10.000;-10.000;47.466;82.690;62.250;93.671;0.0000;0.0000;251.525
2/3/2023;4;-0.3073;1.316.910;756.670;54.978;58.107;-16.388;-162.254;163.230;147.790;-10.000;-10.000;43.823;76.902;58.833;89.751;0.0000;0.0000;251.592
2/3/2023;5;-0.1815;1.203.173;866.296;54.985;57.599;-15.670;-157.253;170.768;157.453;-10.000;-10.000;44.930;83.808;61.542;100.041;0.0000;0.0000;251.597
2/3/2023;6;-0.1815;1.088.073;961.513;56.036;58.527;-14.931;-156.565;170.658;157.330;-10.000;-10.000;39.361;72.448;54.083;86.855;0.0000;0.0000;251.602
2/3/2023;7;0.0197;974.921;1.052.914;61.445;62.897;-12.207;-158.024;162.313;153.707;-10.000;-10.000;26.938;49.983;39.625;62.087;0.0000;0.0000;251.653
2/3/2023;8;561.845;864.884;1.147.885;58.701;60.613;-11.979;-146.579;183.772;171.478;25.833;16.333;34.444;62.027;46.958;75.145;0.0000;0.2991;251.688
2/3/2023;9;2.316.483;766.345;1.252.760;81.575;83.254;0.1922;-136.328;172.595;160.582;109.833;75.833;41.123;72.852;57.958;88.142;0.0000;0.2792;251.987
2/3/2023;10;3.721.700;679.976;1.373.423;104.973;106.173;14.922;-133.895;150.887;139.637;320.500;208.500;23.433;42.692;34.625;54.496;0.0000;0.2152;251.925
2/3/2023;11;5.361.833;612.841;1.514.214;128.277;129.102;27.325;-132.186;131.255;119.772;171.333;101.500;29.331;45.584;41.417;57.518;0.0000;0.1979;251.688
2/3/2023;12;6.243.100;572.263;1.674.664;149.463;152.343;38.807;-127.255;119.995;104.518;233.500;106.333;17.165;29.551;26.792;39.569;0.0000;0.1890;251.198
2/3/2023;13;6.228.800;564.163;1.845.998;135.787;151.837;35.807;-106.168;158.050;135.415;412.281;203.158;29.150;37.884;38.250;48.898;0.0000;0.1878;251.592
2/3/2023;14;5.103.883;589.897;2.013.240;136.993;149.207;33.345;-122.432;135.958;118.810;682.105;362.982;18.856;28.856;27.333;36.417;0.0000;0.1860;251.543
2/3/2023;15;3.855.567;645.362;2.163.893;141.227;153.667;34.211;-129.531;123.798;108.105;881.333;593.833;14.927;21.540;21.500;28.826;0.0000;0.1840;251.527
2/3/2023;16;2.360.617;723.512;2.293.809;139.393;150.102;31.492;-140.737;113.035;104.280;884.561;588.947;0.8136;13.655;12.400;19.308;0.0000;0.1785;251.697
2/3/2023;17;847.943;817.165;2.405.582;118.825;106.625;23.231;-127.131;146.557;185.152;757.000;436.833;10.884;16.658;14.625;19.047;0.0000;0.1373;251.810
2/3/2023;18;65.782;921.698;2.504.646;95.575;95.272;12.910;-117.304;187.215;179.067;0.7667;-0.2667;0.7781;15.139;11.583;18.474;0.0000;0.0000;251.857
2/3/2023;19;-0.0262;1.033.968;2.597.159;72.516;77.400;0.3295;-103.622;246.953;221.677;-10.000;-10.000;19.288;31.482;24.333;35.902;0.0000;0.0000;251.817
2/3/2023;20;-0.1763;1.148.405;2.689.880;69.047;73.350;-0.0572;-112.770;233.012;212.100;-10.000;-10.000;19.072;33.535;24.500;39.312;0.0000;0.0000;251.782
2/3/2023;21;-0.3044;1.263.084;2.791.543;76.330;78.247;-0.0220;-131.603;187.610;175.633;-10.000;-10.000;23.128;43.129;31.667;52.822;0.0000;0.0000;251.820
2/3/2023;22;-0.2830;1.373.908;2.916.172;78.569;81.491;-0.0917;-142.364;166.705;151.595;-10.000;-10.000;47.076;78.489;63.083;93.419;0.0000;0.0000;251.802
2/3/2023;23;-0.2582;1.473.212;3.089.545;83.630;86.088;-0.1579;-165.311;130.395;119.487;-10.000;-10.000;28.866;51.885;41.625;69.230;0.0000;0.0000;251.875
